DateTime,Wind,Solar
02.01.2021 01:45 - 02.01.2021 02:00 (CET/CEST),4181,1
02.01.2021 02:00 - 02.01.2021 02:15 (CET/CEST),4121,1
02.01.2021 02:15 - 02.01.2021 02:30 (CET/CEST),4107,1
02.01.2021 02:30 - 02.01.2021 02:45 (CET/CEST),4075,1
02.01.2021 02:45 - 02.01.2021 03:00 (CET/CEST),4046,1
02.01.2021 03:00 - 02.01.2021 03:15 (CET/CEST),4068,1
02.01.2021 03:15 - 02.01.2021 03:30 (CET/CEST),4082,1
02.01.2021 03:30 - 02.01.2021 03:45 (CET/CEST),4083,1
02.01.2021 03:45 - 02.01.2021 04:00 (CET/CEST),4045,1
02.01.2021 04:00 - 02.01.2021 04:15 (CET/CEST),4041,1
02.01.2021 04:15 - 02.01.2021 04:30 (CET/CEST),4029,1
02.01.2021 04:30 - 02.01.2021 04:45 (CET/CEST),3941,1
02.01.2021 04:45 - 02.01.2021 05:00 (CET/CEST),3845,1
02.01.2021 05:00 - 02.01.2021 05:15 (CET/CEST),3667,1
02.01.2021 05:15 - 02.01.2021 05:30 (CET/CEST),3618,1
02.01.2021 05:30 - 02.01.2021 05:45 (CET/CEST),3577,1
02.01.2021 05:45 - 02.01.2021 06:00 (CET/CEST),3508,1
02.01.2021 06:00 - 02.01.2021 06:15 (CET/CEST),3453,1
02.01.2021 06:15 - 02.01.2021 06:30 (CET/CEST),3336,1
02.01.2021 06:30 - 02.01.2021 06:45 (CET/CEST),3236,1
02.01.2021 06:45 - 02.01.2021 07:00 (CET/CEST),3167,1
02.01.2021 07:00 - 02.01.2021 07:15 (CET/CEST),3117,1
02.01.2021 07:15 - 02.01.2021 07:30 (CET/CEST),2974,1
02.01.2021 07:30 - 02.01.2021 07:45 (CET/CEST),2877,1
02.01.2021 07:45 - 02.01.2021 08:00 (CET/CEST),2821,1
02.01.2021 08:00 - 02.01.2021 08:15 (CET/CEST),2771,36
02.01.2021 08:15 - 02.01.2021 08:30 (CET/CEST),2690,76
02.01.2021 08:30 - 02.01.2021 08:45 (CET/CEST),2642,173
02.01.2021 08:45 - 02.01.2021 09:00 (CET/CEST),2557,338
02.01.2021 09:00 - 02.01.2021 09:15 (CET/CEST),2465,569
02.01.2021 09:15 - 02.01.2021 09:30 (CET/CEST),2364,842
02.01.2021 09:30 - 02.01.2021 09:45 (CET/CEST),2207,1113
02.01.2021 09:45 - 02.01.2021 10:00 (CET/CEST),2059,1418
02.01.2021 10:00 - 02.01.2021 10:15 (CET/CEST),1921,1720
02.01.2021 10:15 - 02.01.2021 10:30 (CET/CEST),1809,2045
02.01.2021 10:30 - 02.01.2021 10:45 (CET/CEST),1665,2307
02.01.2021 10:45 - 02.01.2021 11:00 (CET/CEST),1568,2636
02.01.2021 11:00 - 02.01.2021 11:15 (CET/CEST),1446,2979
02.01.2021 11:15 - 02.01.2021 11:30 (CET/CEST),1349,3207
02.01.2021 11:30 - 02.01.2021 11:45 (CET/CEST),1281,3383
02.01.2021 11:45 - 02.01.2021 12:00 (CET/CEST),1161,3529
02.01.2021 12:00 - 02.01.2021 12:15 (CET/CEST),1073,3659
02.01.2021 12:15 - 02.01.2021 12:30 (CET/CEST),1037,3737
02.01.2021 12:30 - 02.01.2021 12:45 (CET/CEST),969,3689
02.01.2021 12:45 - 02.01.2021 13:00 (CET/CEST),933,3570
02.01.2021 13:00 - 02.01.2021 13:15 (CET/CEST),895,3369
02.01.2021 13:15 - 02.01.2021 13:30 (CET/CEST),896,3189
02.01.2021 13:30 - 02.01.2021 13:45 (CET/CEST),896,2909
02.01.2021 13:45 - 02.01.2021 14:00 (CET/CEST),943,2628
02.01.2021 14:00 - 02.01.2021 14:15 (CET/CEST),981,2278
02.01.2021 14:15 - 02.01.2021 14:30 (CET/CEST),1052,1932
02.01.2021 14:30 - 02.01.2021 14:45 (CET/CEST),1127,1571
02.01.2021 14:45 - 02.01.2021 15:00 (CET/CEST),1181,1240
02.01.2021 15:00 - 02.01.2021 15:15 (CET/CEST),1283,952
02.01.2021 15:15 - 02.01.2021 15:30 (CET/CEST),1313,672
02.01.2021 15:30 - 02.01.2021 15:45 (CET/CEST),1396,450
02.01.2021 15:45 - 02.01.2021 16:00 (CET/CEST),1460,241
02.01.2021 16:00 - 02.01.2021 16:15 (CET/CEST),1576,83
02.01.2021 16:15 - 02.01.2021 16:30 (CET/CEST),1683,9
02.01.2021 16:30 - 02.01.2021 16:45 (CET/CEST),1775,1
02.01.2021 16:45 - 02.01.2021 17:00 (CET/CEST),1870,1
02.01.2021 17:00 - 02.01.2021 17:15 (CET/CEST),1974,1
02.01.2021 17:15 - 02.01.2021 17:30 (CET/CEST),2059,1
02.01.2021 17:30 - 02.01.2021 17:45 (CET/CEST),2172,1
02.01.2021 17:45 - 02.01.2021 18:00 (CET/CEST),2319,1
02.01.2021 18:00 - 02.01.2021 18:15 (CET/CEST),2496,1
02.01.2021 18:15 - 02.01.2021 18:30 (CET/CEST),2708,1
02.01.2021 18:30 - 02.01.2021 18:45 (CET/CEST),2858,1
02.01.2021 18:45 - 02.01.2021 19:00 (CET/CEST),2983,1
02.01.2021 19:00 - 02.01.2021 19:15 (CET/CEST),3105,1
02.01.2021 19:15 - 02.01.2021 19:30 (CET/CEST),3202,1
02.01.2021 19:30 - 02.01.2021 19:45 (CET/CEST),3310,1
02.01.2021 19:45 - 02.01.2021 20:00 (CET/CEST),3410,1
02.01.2021 20:00 - 02.01.2021 20:15 (CET/CEST),3476,1
02.01.2021 20:15 - 02.01.2021 20:30 (CET/CEST),3578,1
02.01.2021 20:30 - 02.01.2021 20:45 (CET/CEST),3683,1
02.01.2021 20:45 - 02.01.2021 21:00 (CET/CEST),3792,1
02.01.2021 21:00 - 02.01.2021 21:15 (CET/CEST),3890,1
02.01.2021 21:15 - 02.01.2021 21:30 (CET/CEST),4004,1
02.01.2021 21:30 - 02.01.2021 21:45 (CET/CEST),4210,1
02.01.2021 21:45 - 02.01.2021 22:00 (CET/CEST),4362,1
02.01.2021 22:00 - 02.01.2021 22:15 (CET/CEST),4569,1
02.01.2021 22:15 - 02.01.2021 22:30 (CET/CEST),4749,1
02.01.2021 22:30 - 02.01.2021 22:45 (CET/CEST),4901,1
02.01.2021 22:45 - 02.01.2021 23:00 (CET/CEST),5095,1
02.01.2021 23:00 - 02.01.2021 23:15 (CET/CEST),5289,1
02.01.2021 23:15 - 02.01.2021 23:30 (CET/CEST),5475,1
02.01.2021 23:30 - 02.01.2021 23:45 (CET/CEST),5702,1
02.01.2021 23:45 - 03.01.2021 00:00 (CET/CEST),5981,1
03.01.2021 00:00 - 03.01.2021 00:15 (CET/CEST),6243,1
03.01.2021 00:15 - 03.01.2021 00:30 (CET/CEST),6395,1
03.01.2021 00:30 - 03.01.2021 00:45 (CET/CEST),6655,1
03.01.2021 00:45 - 03.01.2021 01:00 (CET/CEST),6860,1
03.01.2021 01:00 - 03.01.2021 01:15 (CET/CEST),7158,1
03.01.2021 01:15 - 03.01.2021 01:30 (CET/CEST),7401,1
03.01.2021 01:30 - 03.01.2021 01:45 (CET/CEST),7621,1
03.01.2021 01:45 - 03.01.2021 02:00 (CET/CEST),7773,1
03.01.2021 02:00 - 03.01.2021 02:15 (CET/CEST),8020,1
03.01.2021 02:15 - 03.01.2021 02:30 (CET/CEST),8270,1
03.01.2021 02:30 - 03.01.2021 02:45 (CET/CEST),8420,1
03.01.2021 02:45 - 03.01.2021 03:00 (CET/CEST),8706,1
03.01.2021 03:00 - 03.01.2021 03:15 (CET/CEST),8810,1
03.01.2021 03:15 - 03.01.2021 03:30 (CET/CEST),9016,1
03.01.2021 03:30 - 03.01.2021 03:45 (CET/CEST),9275,1
03.01.2021 03:45 - 03.01.2021 04:00 (CET/CEST),9413,1
03.01.2021 04:00 - 03.01.2021 04:15 (CET/CEST),9562,1
03.01.2021 04:15 - 03.01.2021 04:30 (CET/CEST),9865,1
03.01.2021 04:30 - 03.01.2021 04:45 (CET/CEST),10067,1
03.01.2021 04:45 - 03.01.2021 05:00 (CET/CEST),10259,1
03.01.2021 05:00 - 03.01.2021 05:15 (CET/CEST),10579,1
03.01.2021 05:15 - 03.01.2021 05:30 (CET/CEST),11066,1
03.01.2021 05:30 - 03.01.2021 05:45 (CET/CEST),11355,1
03.01.2021 05:45 - 03.01.2021 06:00 (CET/CEST),11357,1
03.01.2021 06:00 - 03.01.2021 06:15 (CET/CEST),11668,1
03.01.2021 06:15 - 03.01.2021 06:30 (CET/CEST),12108,1
03.01.2021 06:30 - 03.01.2021 06:45 (CET/CEST),12573,1
03.01.2021 06:45 - 03.01.2021 07:00 (CET/CEST),12812,1
03.01.2021 07:00 - 03.01.2021 07:15 (CET/CEST),13177,1
03.01.2021 07:15 - 03.01.2021 07:30 (CET/CEST),13429,1
03.01.2021 07:30 - 03.01.2021 07:45 (CET/CEST),13555,1
03.01.2021 07:45 - 03.01.2021 08:00 (CET/CEST),13560,2
03.01.2021 08:00 - 03.01.2021 08:15 (CET/CEST),13557,44
03.01.2021 08:15 - 03.01.2021 08:30 (CET/CEST),13635,133
03.01.2021 08:30 - 03.01.2021 08:45 (CET/CEST),13797,88
03.01.2021 08:45 - 03.01.2021 09:00 (CET/CEST),14169,75
03.01.2021 09:00 - 03.01.2021 09:15 (CET/CEST),14205,138
03.01.2021 09:15 - 03.01.2021 09:30 (CET/CEST),14237,231
03.01.2021 09:30 - 03.01.2021 09:45 (CET/CEST),14081,356
03.01.2021 09:45 - 03.01.2021 10:00 (CET/CEST),13940,485
03.01.2021 10:00 - 03.01.2021 10:15 (CET/CEST),13972,623
03.01.2021 10:15 - 03.01.2021 10:30 (CET/CEST),14225,774
03.01.2021 10:30 - 03.01.2021 10:45 (CET/CEST),14357,951
03.01.2021 10:45 - 03.01.2021 11:00 (CET/CEST),14599,1108
03.01.2021 11:00 - 03.01.2021 11:15 (CET/CEST),14689,1230
03.01.2021 11:15 - 03.01.2021 11:30 (CET/CEST),14845,1328
03.01.2021 11:30 - 03.01.2021 11:45 (CET/CEST),14838,1410
03.01.2021 11:45 - 03.01.2021 12:00 (CET/CEST),14963,1455
03.01.2021 12:00 - 03.01.2021 12:15 (CET/CEST),14916,1486
03.01.2021 12:15 - 03.01.2021 12:30 (CET/CEST),15112,1513
03.01.2021 12:30 - 03.01.2021 12:45 (CET/CEST),15360,1518
03.01.2021 12:45 - 03.01.2021 13:00 (CET/CEST),15456,1480
03.01.2021 13:00 - 03.01.2021 13:15 (CET/CEST),15631,1420
03.01.2021 13:15 - 03.01.2021 13:30 (CET/CEST),15870,1347
03.01.2021 13:30 - 03.01.2021 13:45 (CET/CEST),15997,1237
03.01.2021 13:45 - 03.01.2021 14:00 (CET/CEST),16164,1128
03.01.2021 14:00 - 03.01.2021 14:15 (CET/CEST),16192,999
03.01.2021 14:15 - 03.01.2021 14:30 (CET/CEST),16551,864
03.01.2021 14:30 - 03.01.2021 14:45 (CET/CEST),16861,735
03.01.2021 14:45 - 03.01.2021 15:00 (CET/CEST),16843,619
03.01.2021 15:00 - 03.01.2021 15:15 (CET/CEST),16732,489
03.01.2021 15:15 - 03.01.2021 15:30 (CET/CEST),16711,367
03.01.2021 15:30 - 03.01.2021 15:45 (CET/CEST),16813,247
03.01.2021 15:45 - 03.01.2021 16:00 (CET/CEST),16952,133
03.01.2021 16:00 - 03.01.2021 16:15 (CET/CEST),17116,54
03.01.2021 16:15 - 03.01.2021 16:30 (CET/CEST),17299,16
03.01.2021 16:30 - 03.01.2021 16:45 (CET/CEST),17285,2
03.01.2021 16:45 - 03.01.2021 17:00 (CET/CEST),17262,1
03.01.2021 17:00 - 03.01.2021 17:15 (CET/CEST),17217,1
03.01.2021 17:15 - 03.01.2021 17:30 (CET/CEST),17247,1
03.01.2021 17:30 - 03.01.2021 17:45 (CET/CEST),17311,1
03.01.2021 17:45 - 03.01.2021 18:00 (CET/CEST),17423,1
03.01.2021 18:00 - 03.01.2021 18:15 (CET/CEST),17343,1
03.01.2021 18:15 - 03.01.2021 18:30 (CET/CEST),17394,1
03.01.2021 18:30 - 03.01.2021 18:45 (CET/CEST),17202,1
03.01.2021 18:45 - 03.01.2021 19:00 (CET/CEST),17090,1
03.01.2021 19:00 - 03.01.2021 19:15 (CET/CEST),17036,1
03.01.2021 19:15 - 03.01.2021 19:30 (CET/CEST),17106,1
03.01.2021 19:30 - 03.01.2021 19:45 (CET/CEST),17027,1
03.01.2021 19:45 - 03.01.2021 20:00 (CET/CEST),16837,1
03.01.2021 20:00 - 03.01.2021 20:15 (CET/CEST),16817,1
03.01.2021 20:15 - 03.01.2021 20:30 (CET/CEST),16696,1
03.01.2021 20:30 - 03.01.2021 20:45 (CET/CEST),16602,1
03.01.2021 20:45 - 03.01.2021 21:00 (CET/CEST),16272,1
03.01.2021 21:00 - 03.01.2021 21:15 (CET/CEST),15975,1
03.01.2021 21:15 - 03.01.2021 21:30 (CET/CEST),15794,1
03.01.2021 21:30 - 03.01.2021 21:45 (CET/CEST),15527,1
03.01.2021 21:45 - 03.01.2021 22:00 (CET/CEST),15164,1
03.01.2021 22:00 - 03.01.2021 22:15 (CET/CEST),14522,1
03.01.2021 22:15 - 03.01.2021 22:30 (CET/CEST),14542,1
03.01.2021 22:30 - 03.01.2021 22:45 (CET/CEST),14506,1
03.01.2021 22:45 - 03.01.2021 23:00 (CET/CEST),14337,1
03.01.2021 23:00 - 03.01.2021 23:15 (CET/CEST),14293,1
03.01.2021 23:15 - 03.01.2021 23:30 (CET/CEST),14159,1
03.01.2021 23:30 - 03.01.2021 23:45 (CET/CEST),14012,1
03.01.2021 23:45 - 04.01.2021 00:00 (CET/CEST),13812,1
04.01.2021 00:00 - 04.01.2021 00:15 (CET/CEST),13770,1
04.01.2021 00:15 - 04.01.2021 00:30 (CET/CEST),13703,1
04.01.2021 00:30 - 04.01.2021 00:45 (CET/CEST),13770,1
04.01.2021 00:45 - 04.01.2021 01:00 (CET/CEST),13641,1
04.01.2021 01:00 - 04.01.2021 01:15 (CET/CEST),13478,1
04.01.2021 01:15 - 04.01.2021 01:30 (CET/CEST),13477,1
04.01.2021 01:30 - 04.01.2021 01:45 (CET/CEST),13407,1
04.01.2021 01:45 - 04.01.2021 02:00 (CET/CEST),13323,1
04.01.2021 02:00 - 04.01.2021 02:15 (CET/CEST),13324,1
04.01.2021 02:15 - 04.01.2021 02:30 (CET/CEST),13270,1
04.01.2021 02:30 - 04.01.2021 02:45 (CET/CEST),13220,1
04.01.2021 02:45 - 04.01.2021 03:00 (CET/CEST),13146,1
04.01.2021 03:00 - 04.01.2021 03:15 (CET/CEST),13097,1
04.01.2021 03:15 - 04.01.2021 03:30 (CET/CEST),13112,1
04.01.2021 03:30 - 04.01.2021 03:45 (CET/CEST),13033,1
04.01.2021 03:45 - 04.01.2021 04:00 (CET/CEST),12858,1
04.01.2021 04:00 - 04.01.2021 04:15 (CET/CEST),12815,1
04.01.2021 04:15 - 04.01.2021 04:30 (CET/CEST),12816,1
04.01.2021 04:30 - 04.01.2021 04:45 (CET/CEST),12716,1
04.01.2021 04:45 - 04.01.2021 05:00 (CET/CEST),12647,1
04.01.2021 05:00 - 04.01.2021 05:15 (CET/CEST),12546,1
04.01.2021 05:15 - 04.01.2021 05:30 (CET/CEST),12397,1
04.01.2021 05:30 - 04.01.2021 05:45 (CET/CEST),12409,1
04.01.2021 05:45 - 04.01.2021 06:00 (CET/CEST),12424,1
04.01.2021 06:00 - 04.01.2021 06:15 (CET/CEST),12584,1
04.01.2021 06:15 - 04.01.2021 06:30 (CET/CEST),12538,1
04.01.2021 06:30 - 04.01.2021 06:45 (CET/CEST),12414,1
04.01.2021 06:45 - 04.01.2021 07:00 (CET/CEST),12267,1
04.01.2021 07:00 - 04.01.2021 07:15 (CET/CEST),12066,1
04.01.2021 07:15 - 04.01.2021 07:30 (CET/CEST),11849,1
04.01.2021 07:30 - 04.01.2021 07:45 (CET/CEST),11666,1
04.01.2021 07:45 - 04.01.2021 08:00 (CET/CEST),11537,2
04.01.2021 08:00 - 04.01.2021 08:15 (CET/CEST),11238,44
04.01.2021 08:15 - 04.01.2021 08:30 (CET/CEST),11069,143
04.01.2021 08:30 - 04.01.2021 08:45 (CET/CEST),10995,113
04.01.2021 08:45 - 04.01.2021 09:00 (CET/CEST),10939,99
04.01.2021 09:00 - 04.01.2021 09:15 (CET/CEST),10868,145
04.01.2021 09:15 - 04.01.2021 09:30 (CET/CEST),10727,228
04.01.2021 09:30 - 04.01.2021 09:45 (CET/CEST),10524,315
04.01.2021 09:45 - 04.01.2021 10:00 (CET/CEST),10356,429
04.01.2021 10:00 - 04.01.2021 10:15 (CET/CEST),10349,549
04.01.2021 10:15 - 04.01.2021 10:30 (CET/CEST),10284,663
04.01.2021 10:30 - 04.01.2021 10:45 (CET/CEST),10214,777
04.01.2021 10:45 - 04.01.2021 11:00 (CET/CEST),10130,883
04.01.2021 11:00 - 04.01.2021 11:15 (CET/CEST),10188,959
04.01.2021 11:15 - 04.01.2021 11:30 (CET/CEST),10266,1034
04.01.2021 11:30 - 04.01.2021 11:45 (CET/CEST),10430,1079
04.01.2021 11:45 - 04.01.2021 12:00 (CET/CEST),10329,1133
04.01.2021 12:00 - 04.01.2021 12:15 (CET/CEST),10331,1166
04.01.2021 12:15 - 04.01.2021 12:30 (CET/CEST),10310,1168
04.01.2021 12:30 - 04.01.2021 12:45 (CET/CEST),10437,1164
04.01.2021 12:45 - 04.01.2021 13:00 (CET/CEST),10478,1142
04.01.2021 13:00 - 04.01.2021 13:15 (CET/CEST),10422,1099
04.01.2021 13:15 - 04.01.2021 13:30 (CET/CEST),10456,1046
04.01.2021 13:30 - 04.01.2021 13:45 (CET/CEST),10498,987
04.01.2021 13:45 - 04.01.2021 14:00 (CET/CEST),10494,912
04.01.2021 14:00 - 04.01.2021 14:15 (CET/CEST),10500,833
04.01.2021 14:15 - 04.01.2021 14:30 (CET/CEST),10501,727
04.01.2021 14:30 - 04.01.2021 14:45 (CET/CEST),10754,610
04.01.2021 14:45 - 04.01.2021 15:00 (CET/CEST),10766,490
04.01.2021 15:00 - 04.01.2021 15:15 (CET/CEST),10760,369
04.01.2021 15:15 - 04.01.2021 15:30 (CET/CEST),10681,259
04.01.2021 15:30 - 04.01.2021 15:45 (CET/CEST),10740,158
04.01.2021 15:45 - 04.01.2021 16:00 (CET/CEST),10772,76
04.01.2021 16:00 - 04.01.2021 16:15 (CET/CEST),10674,25
04.01.2021 16:15 - 04.01.2021 16:30 (CET/CEST),10747,7
04.01.2021 16:30 - 04.01.2021 16:45 (CET/CEST),10810,1
04.01.2021 16:45 - 04.01.2021 17:00 (CET/CEST),10999,1
04.01.2021 17:00 - 04.01.2021 17:15 (CET/CEST),10889,1
04.01.2021 17:15 - 04.01.2021 17:30 (CET/CEST),10648,1
04.01.2021 17:30 - 04.01.2021 17:45 (CET/CEST),10833,1
04.01.2021 17:45 - 04.01.2021 18:00 (CET/CEST),10643,1
04.01.2021 18:00 - 04.01.2021 18:15 (CET/CEST),10554,1
04.01.2021 18:15 - 04.01.2021 18:30 (CET/CEST),10556,1
04.01.2021 18:30 - 04.01.2021 18:45 (CET/CEST),10629,1
04.01.2021 18:45 - 04.01.2021 19:00 (CET/CEST),10649,1
04.01.2021 19:00 - 04.01.2021 19:15 (CET/CEST),10670,1
04.01.2021 19:15 - 04.01.2021 19:30 (CET/CEST),10619,1
04.01.2021 19:30 - 04.01.2021 19:45 (CET/CEST),10330,1
04.01.2021 19:45 - 04.01.2021 20:00 (CET/CEST),10245,1
04.01.2021 20:00 - 04.01.2021 20:15 (CET/CEST),10200,1
04.01.2021 20:15 - 04.01.2021 20:30 (CET/CEST),10250,1
04.01.2021 20:30 - 04.01.2021 20:45 (CET/CEST),10027,1
04.01.2021 20:45 - 04.01.2021 21:00 (CET/CEST),10085,1
04.01.2021 21:00 - 04.01.2021 21:15 (CET/CEST),9909,1
04.01.2021 21:15 - 04.01.2021 21:30 (CET/CEST),9696,1
04.01.2021 21:30 - 04.01.2021 21:45 (CET/CEST),9534,1
