DateTime,Wind,Solar
05.01.2023 15:00 - 05.01.2023 16:00 (CET/CEST),4814,2112
05.01.2023 16:00 - 05.01.2023 17:00 (CET/CEST),4655,781
05.01.2023 17:00 - 05.01.2023 18:00 (CET/CEST),4646,220
05.01.2023 18:00 - 05.01.2023 19:00 (CET/CEST),5059,187
05.01.2023 19:00 - 05.01.2023 20:00 (CET/CEST),5313,0
05.01.2023 20:00 - 05.01.2023 21:00 (CET/CEST),5311,0
05.01.2023 21:00 - 05.01.2023 22:00 (CET/CEST),5501,0
05.01.2023 22:00 - 05.01.2023 23:00 (CET/CEST),5383,0
05.01.2023 23:00 - 06.01.2023 00:00 (CET/CEST),5770,0
06.01.2023 00:00 - 06.01.2023 01:00 (CET/CEST),6114,0
06.01.2023 01:00 - 06.01.2023 02:00 (CET/CEST),6497,0
06.01.2023 02:00 - 06.01.2023 03:00 (CET/CEST),6675,0
06.01.2023 03:00 - 06.01.2023 04:00 (CET/CEST),6831,0
06.01.2023 04:00 - 06.01.2023 05:00 (CET/CEST),7027,0
06.01.2023 05:00 - 06.01.2023 06:00 (CET/CEST),7057,0
06.01.2023 06:00 - 06.01.2023 07:00 (CET/CEST),6892,0
06.01.2023 07:00 - 06.01.2023 08:00 (CET/CEST),6845,0
06.01.2023 08:00 - 06.01.2023 09:00 (CET/CEST),6605,304
06.01.2023 09:00 - 06.01.2023 10:00 (CET/CEST),6197,974
06.01.2023 10:00 - 06.01.2023 11:00 (CET/CEST),6073,2280
06.01.2023 11:00 - 06.01.2023 12:00 (CET/CEST),6103,3418
06.01.2023 12:00 - 06.01.2023 13:00 (CET/CEST),6105,3962
06.01.2023 13:00 - 06.01.2023 14:00 (CET/CEST),6093,3876
06.01.2023 14:00 - 06.01.2023 15:00 (CET/CEST),5758,3094
06.01.2023 15:00 - 06.01.2023 16:00 (CET/CEST),5639,2048
06.01.2023 16:00 - 06.01.2023 17:00 (CET/CEST),5600,839
06.01.2023 17:00 - 06.01.2023 18:00 (CET/CEST),5855,227
06.01.2023 18:00 - 06.01.2023 19:00 (CET/CEST),6155,190
06.01.2023 19:00 - 06.01.2023 20:00 (CET/CEST),6648,0
06.01.2023 20:00 - 06.01.2023 21:00 (CET/CEST),7063,0
06.01.2023 21:00 - 06.01.2023 22:00 (CET/CEST),7321,0
06.01.2023 22:00 - 06.01.2023 23:00 (CET/CEST),7354,0
06.01.2023 23:00 - 07.01.2023 00:00 (CET/CEST),7362,0
07.01.2023 00:00 - 07.01.2023 01:00 (CET/CEST),7338,0
07.01.2023 01:00 - 07.01.2023 02:00 (CET/CEST),7529,0
07.01.2023 02:00 - 07.01.2023 03:00 (CET/CEST),7959,0
07.01.2023 03:00 - 07.01.2023 04:00 (CET/CEST),8444,0
07.01.2023 04:00 - 07.01.2023 05:00 (CET/CEST),8879,0
07.01.2023 05:00 - 07.01.2023 06:00 (CET/CEST),9362,0
07.01.2023 06:00 - 07.01.2023 07:00 (CET/CEST),9784,0
07.01.2023 07:00 - 07.01.2023 08:00 (CET/CEST),10524,0
07.01.2023 08:00 - 07.01.2023 09:00 (CET/CEST),11145,294
07.01.2023 09:00 - 07.01.2023 10:00 (CET/CEST),11625,1060
07.01.2023 10:00 - 07.01.2023 11:00 (CET/CEST),11874,2489
07.01.2023 11:00 - 07.01.2023 12:00 (CET/CEST),12443,3492
07.01.2023 12:00 - 07.01.2023 13:00 (CET/CEST),12934,3755
07.01.2023 13:00 - 07.01.2023 14:00 (CET/CEST),13152,3513
07.01.2023 14:00 - 07.01.2023 15:00 (CET/CEST),13158,2759
07.01.2023 15:00 - 07.01.2023 16:00 (CET/CEST),13166,1609
07.01.2023 16:00 - 07.01.2023 17:00 (CET/CEST),13182,612
07.01.2023 17:00 - 07.01.2023 18:00 (CET/CEST),13515,214
07.01.2023 18:00 - 07.01.2023 19:00 (CET/CEST),13693,190
07.01.2023 19:00 - 07.01.2023 20:00 (CET/CEST),13343,0
07.01.2023 20:00 - 07.01.2023 21:00 (CET/CEST),13127,0
07.01.2023 21:00 - 07.01.2023 22:00 (CET/CEST),12684,0
07.01.2023 22:00 - 07.01.2023 23:00 (CET/CEST),11848,0
07.01.2023 23:00 - 08.01.2023 00:00 (CET/CEST),11593,0
08.01.2023 00:00 - 08.01.2023 01:00 (CET/CEST),11056,0
08.01.2023 01:00 - 08.01.2023 02:00 (CET/CEST),10977,0
08.01.2023 02:00 - 08.01.2023 03:00 (CET/CEST),10531,0
08.01.2023 03:00 - 08.01.2023 04:00 (CET/CEST),10328,0
08.01.2023 04:00 - 08.01.2023 05:00 (CET/CEST),10145,0
08.01.2023 05:00 - 08.01.2023 06:00 (CET/CEST),9943,0
08.01.2023 06:00 - 08.01.2023 07:00 (CET/CEST),9976,0
08.01.2023 07:00 - 08.01.2023 08:00 (CET/CEST),10008,0
08.01.2023 08:00 - 08.01.2023 09:00 (CET/CEST),10453,249
08.01.2023 09:00 - 08.01.2023 10:00 (CET/CEST),10177,671
08.01.2023 10:00 - 08.01.2023 11:00 (CET/CEST),9964,1540
08.01.2023 11:00 - 08.01.2023 12:00 (CET/CEST),10242,2086
08.01.2023 12:00 - 08.01.2023 13:00 (CET/CEST),11041,2378
08.01.2023 13:00 - 08.01.2023 14:00 (CET/CEST),10839,2156
08.01.2023 14:00 - 08.01.2023 15:00 (CET/CEST),10491,1798
08.01.2023 15:00 - 08.01.2023 16:00 (CET/CEST),10386,1002
08.01.2023 16:00 - 08.01.2023 17:00 (CET/CEST),9956,473
08.01.2023 17:00 - 08.01.2023 18:00 (CET/CEST),10126,210
08.01.2023 18:00 - 08.01.2023 19:00 (CET/CEST),10365,187
08.01.2023 19:00 - 08.01.2023 20:00 (CET/CEST),10004,0
08.01.2023 20:00 - 08.01.2023 21:00 (CET/CEST),10114,0
08.01.2023 21:00 - 08.01.2023 22:00 (CET/CEST),10724,0
08.01.2023 22:00 - 08.01.2023 23:00 (CET/CEST),11491,0
08.01.2023 23:00 - 09.01.2023 00:00 (CET/CEST),12514,0
09.01.2023 00:00 - 09.01.2023 01:00 (CET/CEST),13228,0
09.01.2023 01:00 - 09.01.2023 02:00 (CET/CEST),13635,0
09.01.2023 02:00 - 09.01.2023 03:00 (CET/CEST),13776,0
09.01.2023 03:00 - 09.01.2023 04:00 (CET/CEST),14110,0
09.01.2023 04:00 - 09.01.2023 05:00 (CET/CEST),14100,0
09.01.2023 05:00 - 09.01.2023 06:00 (CET/CEST),14027,0
09.01.2023 06:00 - 09.01.2023 07:00 (CET/CEST),13545,0
09.01.2023 07:00 - 09.01.2023 08:00 (CET/CEST),13336,0
09.01.2023 08:00 - 09.01.2023 09:00 (CET/CEST),12832,322
09.01.2023 09:00 - 09.01.2023 10:00 (CET/CEST),12866,1134
09.01.2023 10:00 - 09.01.2023 11:00 (CET/CEST),12889,2542
09.01.2023 11:00 - 09.01.2023 12:00 (CET/CEST),12896,3595
09.01.2023 12:00 - 09.01.2023 13:00 (CET/CEST),13236,4249
09.01.2023 13:00 - 09.01.2023 14:00 (CET/CEST),13245,4342
09.01.2023 14:00 - 09.01.2023 15:00 (CET/CEST),13198,3424
09.01.2023 15:00 - 09.01.2023 16:00 (CET/CEST),13276,2172
09.01.2023 16:00 - 09.01.2023 17:00 (CET/CEST),12688,866
09.01.2023 17:00 - 09.01.2023 18:00 (CET/CEST),12134,242
09.01.2023 18:00 - 09.01.2023 19:00 (CET/CEST),11882,195
09.01.2023 19:00 - 09.01.2023 20:00 (CET/CEST),11448,0
09.01.2023 20:00 - 09.01.2023 21:00 (CET/CEST),10433,0
09.01.2023 21:00 - 09.01.2023 22:00 (CET/CEST),9503,0
09.01.2023 22:00 - 09.01.2023 23:00 (CET/CEST),9368,0
09.01.2023 23:00 - 10.01.2023 00:00 (CET/CEST),9171,0
10.01.2023 00:00 - 10.01.2023 01:00 (CET/CEST),8528,0
10.01.2023 01:00 - 10.01.2023 02:00 (CET/CEST),7593,0
10.01.2023 02:00 - 10.01.2023 03:00 (CET/CEST),7382,0
10.01.2023 03:00 - 10.01.2023 04:00 (CET/CEST),7135,0
10.01.2023 04:00 - 10.01.2023 05:00 (CET/CEST),6779,0
10.01.2023 05:00 - 10.01.2023 06:00 (CET/CEST),6672,0
10.01.2023 06:00 - 10.01.2023 07:00 (CET/CEST),6702,0
10.01.2023 07:00 - 10.01.2023 08:00 (CET/CEST),6770,0
10.01.2023 08:00 - 10.01.2023 09:00 (CET/CEST),7177,316
10.01.2023 09:00 - 10.01.2023 10:00 (CET/CEST),7707,1150
10.01.2023 10:00 - 10.01.2023 11:00 (CET/CEST),8447,2704
10.01.2023 11:00 - 10.01.2023 12:00 (CET/CEST),9688,3980
10.01.2023 12:00 - 10.01.2023 13:00 (CET/CEST),11164,4565
10.01.2023 13:00 - 10.01.2023 14:00 (CET/CEST),11811,4578
10.01.2023 14:00 - 10.01.2023 15:00 (CET/CEST),12229,3990
10.01.2023 15:00 - 10.01.2023 16:00 (CET/CEST),12607,2579
10.01.2023 16:00 - 10.01.2023 17:00 (CET/CEST),12823,1007
10.01.2023 17:00 - 10.01.2023 18:00 (CET/CEST),13075,252
10.01.2023 18:00 - 10.01.2023 19:00 (CET/CEST),13318,200
10.01.2023 19:00 - 10.01.2023 20:00 (CET/CEST),13593,0
10.01.2023 20:00 - 10.01.2023 21:00 (CET/CEST),13970,0
10.01.2023 21:00 - 10.01.2023 22:00 (CET/CEST),14055,0
10.01.2023 22:00 - 10.01.2023 23:00 (CET/CEST),13746,0
10.01.2023 23:00 - 11.01.2023 00:00 (CET/CEST),13590,0
11.01.2023 00:00 - 11.01.2023 01:00 (CET/CEST),13397,0
11.01.2023 01:00 - 11.01.2023 02:00 (CET/CEST),13329,0
11.01.2023 02:00 - 11.01.2023 03:00 (CET/CEST),13045,0
11.01.2023 03:00 - 11.01.2023 04:00 (CET/CEST),12778,0
11.01.2023 04:00 - 11.01.2023 05:00 (CET/CEST),12462,0
11.01.2023 05:00 - 11.01.2023 06:00 (CET/CEST),11232,0
11.01.2023 06:00 - 11.01.2023 07:00 (CET/CEST),9993,0
11.01.2023 07:00 - 11.01.2023 08:00 (CET/CEST),9462,0
11.01.2023 08:00 - 11.01.2023 09:00 (CET/CEST),8998,297
11.01.2023 09:00 - 11.01.2023 10:00 (CET/CEST),8430,913
11.01.2023 10:00 - 11.01.2023 11:00 (CET/CEST),8108,2028
11.01.2023 11:00 - 11.01.2023 12:00 (CET/CEST),8402,2815
11.01.2023 12:00 - 11.01.2023 13:00 (CET/CEST),9663,3377
11.01.2023 13:00 - 11.01.2023 14:00 (CET/CEST),10697,3494
11.01.2023 14:00 - 11.01.2023 15:00 (CET/CEST),11091,2895
11.01.2023 15:00 - 11.01.2023 16:00 (CET/CEST),11239,2013
11.01.2023 16:00 - 11.01.2023 17:00 (CET/CEST),11136,837
11.01.2023 17:00 - 11.01.2023 18:00 (CET/CEST),11329,246
11.01.2023 18:00 - 11.01.2023 19:00 (CET/CEST),11986,197
11.01.2023 19:00 - 11.01.2023 20:00 (CET/CEST),12600,0
11.01.2023 20:00 - 11.01.2023 21:00 (CET/CEST),12810,0
11.01.2023 21:00 - 11.01.2023 22:00 (CET/CEST),13305,0
11.01.2023 22:00 - 11.01.2023 23:00 (CET/CEST),13428,0
11.01.2023 23:00 - 12.01.2023 00:00 (CET/CEST),13512,0
12.01.2023 00:00 - 12.01.2023 01:00 (CET/CEST),13722,0
12.01.2023 01:00 - 12.01.2023 02:00 (CET/CEST),13867,0
12.01.2023 02:00 - 12.01.2023 03:00 (CET/CEST),13806,0
12.01.2023 03:00 - 12.01.2023 04:00 (CET/CEST),13767,0
12.01.2023 04:00 - 12.01.2023 05:00 (CET/CEST),13923,0
12.01.2023 05:00 - 12.01.2023 06:00 (CET/CEST),14054,0
12.01.2023 06:00 - 12.01.2023 07:00 (CET/CEST),14151,0
12.01.2023 07:00 - 12.01.2023 08:00 (CET/CEST),14487,0
12.01.2023 08:00 - 12.01.2023 09:00 (CET/CEST),14422,310
12.01.2023 09:00 - 12.01.2023 10:00 (CET/CEST),14226,1126
12.01.2023 10:00 - 12.01.2023 11:00 (CET/CEST),14146,2508
12.01.2023 11:00 - 12.01.2023 12:00 (CET/CEST),14065,3890
12.01.2023 12:00 - 12.01.2023 13:00 (CET/CEST),13980,4126
12.01.2023 13:00 - 12.01.2023 14:00 (CET/CEST),13919,3960
12.01.2023 14:00 - 12.01.2023 15:00 (CET/CEST),13969,3073
12.01.2023 15:00 - 12.01.2023 16:00 (CET/CEST),14056,1836
12.01.2023 16:00 - 12.01.2023 17:00 (CET/CEST),14085,726
12.01.2023 17:00 - 12.01.2023 18:00 (CET/CEST),14216,231
12.01.2023 18:00 - 12.01.2023 19:00 (CET/CEST),14117,199
12.01.2023 19:00 - 12.01.2023 20:00 (CET/CEST),14065,0
12.01.2023 20:00 - 12.01.2023 21:00 (CET/CEST),13811,0
12.01.2023 21:00 - 12.01.2023 22:00 (CET/CEST),13525,0
12.01.2023 22:00 - 12.01.2023 23:00 (CET/CEST),13038,0
12.01.2023 23:00 - 13.01.2023 00:00 (CET/CEST),12748,0
13.01.2023 00:00 - 13.01.2023 01:00 (CET/CEST),12419,0
13.01.2023 01:00 - 13.01.2023 02:00 (CET/CEST),12321,0
13.01.2023 02:00 - 13.01.2023 03:00 (CET/CEST),12537,0
13.01.2023 03:00 - 13.01.2023 04:00 (CET/CEST),12628,0
13.01.2023 04:00 - 13.01.2023 05:00 (CET/CEST),12515,0
13.01.2023 05:00 - 13.01.2023 06:00 (CET/CEST),12501,0
13.01.2023 06:00 - 13.01.2023 07:00 (CET/CEST),12332,0
13.01.2023 07:00 - 13.01.2023 08:00 (CET/CEST),12568,0
13.01.2023 08:00 - 13.01.2023 09:00 (CET/CEST),12657,285
13.01.2023 09:00 - 13.01.2023 10:00 (CET/CEST),12458,830
13.01.2023 10:00 - 13.01.2023 11:00 (CET/CEST),12236,2217
13.01.2023 11:00 - 13.01.2023 12:00 (CET/CEST),12279,3463
13.01.2023 12:00 - 13.01.2023 13:00 (CET/CEST),12506,4301
13.01.2023 13:00 - 13.01.2023 14:00 (CET/CEST),12888,4679
13.01.2023 14:00 - 13.01.2023 15:00 (CET/CEST),12688,4255
13.01.2023 15:00 - 13.01.2023 16:00 (CET/CEST),12114,2922
13.01.2023 16:00 - 13.01.2023 17:00 (CET/CEST),11129,1072
13.01.2023 17:00 - 13.01.2023 18:00 (CET/CEST),10351,260
13.01.2023 18:00 - 13.01.2023 19:00 (CET/CEST),9914,194
13.01.2023 19:00 - 13.01.2023 20:00 (CET/CEST),9177,0
13.01.2023 20:00 - 13.01.2023 21:00 (CET/CEST),8367,0
13.01.2023 21:00 - 13.01.2023 22:00 (CET/CEST),8018,0
13.01.2023 22:00 - 13.01.2023 23:00 (CET/CEST),7565,0
13.01.2023 23:00 - 14.01.2023 00:00 (CET/CEST),7341,0
14.01.2023 00:00 - 14.01.2023 01:00 (CET/CEST),7311,0
14.01.2023 01:00 - 14.01.2023 02:00 (CET/CEST),7177,0
14.01.2023 02:00 - 14.01.2023 03:00 (CET/CEST),7611,0
14.01.2023 03:00 - 14.01.2023 04:00 (CET/CEST),8148,0
14.01.2023 04:00 - 14.01.2023 05:00 (CET/CEST),9421,0
14.01.2023 05:00 - 14.01.2023 06:00 (CET/CEST),10780,0
14.01.2023 06:00 - 14.01.2023 07:00 (CET/CEST),11913,0
14.01.2023 07:00 - 14.01.2023 08:00 (CET/CEST),12945,0
14.01.2023 08:00 - 14.01.2023 09:00 (CET/CEST),13675,324
14.01.2023 09:00 - 14.01.2023 10:00 (CET/CEST),14110,1009
14.01.2023 10:00 - 14.01.2023 11:00 (CET/CEST),14469,2203
14.01.2023 11:00 - 14.01.2023 12:00 (CET/CEST),14653,3088
14.01.2023 12:00 - 14.01.2023 13:00 (CET/CEST),14760,3662
14.01.2023 13:00 - 14.01.2023 14:00 (CET/CEST),14784,3665
14.01.2023 14:00 - 14.01.2023 15:00 (CET/CEST),14777,3023
14.01.2023 15:00 - 14.01.2023 16:00 (CET/CEST),14623,1836
14.01.2023 16:00 - 14.01.2023 17:00 (CET/CEST),14392,698
14.01.2023 17:00 - 14.01.2023 18:00 (CET/CEST),13889,240
14.01.2023 18:00 - 14.01.2023 19:00 (CET/CEST),13479,203
14.01.2023 19:00 - 14.01.2023 20:00 (CET/CEST),12831,0
14.01.2023 20:00 - 14.01.2023 21:00 (CET/CEST),11985,0
14.01.2023 21:00 - 14.01.2023 22:00 (CET/CEST),11045,0
14.01.2023 22:00 - 14.01.2023 23:00 (CET/CEST),11038,0
14.01.2023 23:00 - 15.01.2023 00:00 (CET/CEST),10250,0
15.01.2023 00:00 - 15.01.2023 01:00 (CET/CEST),9152,0
15.01.2023 01:00 - 15.01.2023 02:00 (CET/CEST),8677,0
15.01.2023 02:00 - 15.01.2023 03:00 (CET/CEST),8438,0
15.01.2023 03:00 - 15.01.2023 04:00 (CET/CEST),9129,0
15.01.2023 04:00 - 15.01.2023 05:00 (CET/CEST),9931,0
15.01.2023 05:00 - 15.01.2023 06:00 (CET/CEST),10519,0
15.01.2023 06:00 - 15.01.2023 07:00 (CET/CEST),10835,0
15.01.2023 07:00 - 15.01.2023 08:00 (CET/CEST),11699,0
15.01.2023 08:00 - 15.01.2023 09:00 (CET/CEST),12279,289
15.01.2023 09:00 - 15.01.2023 10:00 (CET/CEST),12903,818
15.01.2023 10:00 - 15.01.2023 11:00 (CET/CEST),13319,2196
15.01.2023 11:00 - 15.01.2023 12:00 (CET/CEST),13845,3902
15.01.2023 12:00 - 15.01.2023 13:00 (CET/CEST),14529,4774
15.01.2023 13:00 - 15.01.2023 14:00 (CET/CEST),14765,4520
15.01.2023 14:00 - 15.01.2023 15:00 (CET/CEST),14677,3396
15.01.2023 15:00 - 15.01.2023 16:00 (CET/CEST),14177,2234
15.01.2023 16:00 - 15.01.2023 17:00 (CET/CEST),13520,953
15.01.2023 17:00 - 15.01.2023 18:00 (CET/CEST),13096,257
15.01.2023 18:00 - 15.01.2023 19:00 (CET/CEST),13142,193
15.01.2023 19:00 - 15.01.2023 20:00 (CET/CEST),13075,0
15.01.2023 20:00 - 15.01.2023 21:00 (CET/CEST),13096,0
15.01.2023 21:00 - 15.01.2023 22:00 (CET/CEST),12998,0
15.01.2023 22:00 - 15.01.2023 23:00 (CET/CEST),12721,0
15.01.2023 23:00 - 16.01.2023 00:00 (CET/CEST),12543,0
16.01.2023 00:00 - 16.01.2023 01:00 (CET/CEST),12789,0
16.01.2023 01:00 - 16.01.2023 02:00 (CET/CEST),13342,0
16.01.2023 02:00 - 16.01.2023 03:00 (CET/CEST),13738,0
16.01.2023 03:00 - 16.01.2023 04:00 (CET/CEST),14291,0
16.01.2023 04:00 - 16.01.2023 05:00 (CET/CEST),14328,0
16.01.2023 05:00 - 16.01.2023 06:00 (CET/CEST),14455,0
16.01.2023 06:00 - 16.01.2023 07:00 (CET/CEST),14285,0
16.01.2023 07:00 - 16.01.2023 08:00 (CET/CEST),13626,0
16.01.2023 08:00 - 16.01.2023 09:00 (CET/CEST),12568,280
16.01.2023 09:00 - 16.01.2023 10:00 (CET/CEST),11726,705
16.01.2023 10:00 - 16.01.2023 11:00 (CET/CEST),11482,1624
16.01.2023 11:00 - 16.01.2023 12:00 (CET/CEST),11931,2405
16.01.2023 12:00 - 16.01.2023 13:00 (CET/CEST),12850,2851
16.01.2023 13:00 - 16.01.2023 14:00 (CET/CEST),12940,3074
