DateTime,Wind,Solar
06.01.2024 16:00 - 06.01.2024 17:00 (CET/CEST),6484,2383
06.01.2024 17:00 - 06.01.2024 18:00 (CET/CEST),6396,904
06.01.2024 18:00 - 06.01.2024 19:00 (CET/CEST),6552,259
06.01.2024 19:00 - 06.01.2024 20:00 (CET/CEST),7014,0
06.01.2024 20:00 - 06.01.2024 21:00 (CET/CEST),7342,0
06.01.2024 21:00 - 06.01.2024 22:00 (CET/CEST),7226,0
06.01.2024 22:00 - 06.01.2024 23:00 (CET/CEST),7043,0
06.01.2024 23:00 - 07.01.2024 00:00 (CET/CEST),6765,0
07.01.2024 00:00 - 07.01.2024 01:00 (CET/CEST),6554,0
07.01.2024 01:00 - 07.01.2024 02:00 (CET/CEST),6369,0
07.01.2024 02:00 - 07.01.2024 03:00 (CET/CEST),6393,0
07.01.2024 03:00 - 07.01.2024 04:00 (CET/CEST),6481,0
07.01.2024 04:00 - 07.01.2024 05:00 (CET/CEST),6509,0
07.01.2024 05:00 - 07.01.2024 06:00 (CET/CEST),6477,0
07.01.2024 06:00 - 07.01.2024 07:00 (CET/CEST),6533,0
07.01.2024 07:00 - 07.01.2024 08:00 (CET/CEST),6381,0
07.01.2024 08:00 - 07.01.2024 09:00 (CET/CEST),6480,246
07.01.2024 09:00 - 07.01.2024 10:00 (CET/CEST),6349,344
07.01.2024 10:00 - 07.01.2024 11:00 (CET/CEST),6386,1135
07.01.2024 11:00 - 07.01.2024 12:00 (CET/CEST),6318,2675
07.01.2024 12:00 - 07.01.2024 13:00 (CET/CEST),6458,3699
07.01.2024 13:00 - 07.01.2024 14:00 (CET/CEST),7001,4083
07.01.2024 14:00 - 07.01.2024 15:00 (CET/CEST),7459,3789
07.01.2024 15:00 - 07.01.2024 16:00 (CET/CEST),7691,3010
07.01.2024 16:00 - 07.01.2024 17:00 (CET/CEST),7771,1872
07.01.2024 17:00 - 07.01.2024 18:00 (CET/CEST),8069,722
07.01.2024 18:00 - 07.01.2024 19:00 (CET/CEST),8505,265
07.01.2024 19:00 - 07.01.2024 20:00 (CET/CEST),9278,0
07.01.2024 20:00 - 07.01.2024 21:00 (CET/CEST),9968,0
07.01.2024 21:00 - 07.01.2024 22:00 (CET/CEST),10349,0
07.01.2024 22:00 - 07.01.2024 23:00 (CET/CEST),10766,0
07.01.2024 23:00 - 08.01.2024 00:00 (CET/CEST),10562,0
08.01.2024 00:00 - 08.01.2024 01:00 (CET/CEST),10629,0
08.01.2024 01:00 - 08.01.2024 02:00 (CET/CEST),10274,0
08.01.2024 02:00 - 08.01.2024 03:00 (CET/CEST),10158,0
08.01.2024 03:00 - 08.01.2024 04:00 (CET/CEST),10171,0
08.01.2024 04:00 - 08.01.2024 05:00 (CET/CEST),10127,0
08.01.2024 05:00 - 08.01.2024 06:00 (CET/CEST),10164,0
08.01.2024 06:00 - 08.01.2024 07:00 (CET/CEST),10542,0
08.01.2024 07:00 - 08.01.2024 08:00 (CET/CEST),10712,0
08.01.2024 08:00 - 08.01.2024 09:00 (CET/CEST),10799,248
08.01.2024 09:00 - 08.01.2024 10:00 (CET/CEST),10267,368
08.01.2024 10:00 - 08.01.2024 11:00 (CET/CEST),9625,1072
08.01.2024 11:00 - 08.01.2024 12:00 (CET/CEST),9017,2263
08.01.2024 12:00 - 08.01.2024 13:00 (CET/CEST),8856,3294
08.01.2024 13:00 - 08.01.2024 14:00 (CET/CEST),8937,3919
08.01.2024 14:00 - 08.01.2024 15:00 (CET/CEST),8779,3857
08.01.2024 15:00 - 08.01.2024 16:00 (CET/CEST),8071,3268
08.01.2024 16:00 - 08.01.2024 17:00 (CET/CEST),7403,2089
08.01.2024 17:00 - 08.01.2024 18:00 (CET/CEST),6631,820
08.01.2024 18:00 - 08.01.2024 19:00 (CET/CEST),6352,272
08.01.2024 19:00 - 08.01.2024 20:00 (CET/CEST),6402,0
08.01.2024 20:00 - 08.01.2024 21:00 (CET/CEST),6291,0
08.01.2024 21:00 - 08.01.2024 22:00 (CET/CEST),6104,0
08.01.2024 22:00 - 08.01.2024 23:00 (CET/CEST),6083,0
08.01.2024 23:00 - 09.01.2024 00:00 (CET/CEST),5559,0
09.01.2024 00:00 - 09.01.2024 01:00 (CET/CEST),4842,0
09.01.2024 01:00 - 09.01.2024 02:00 (CET/CEST),4284,0
09.01.2024 02:00 - 09.01.2024 03:00 (CET/CEST),4091,0
09.01.2024 03:00 - 09.01.2024 04:00 (CET/CEST),4201,0
09.01.2024 04:00 - 09.01.2024 05:00 (CET/CEST),4408,0
09.01.2024 05:00 - 09.01.2024 06:00 (CET/CEST),4554,0
09.01.2024 06:00 - 09.01.2024 07:00 (CET/CEST),4439,0
09.01.2024 07:00 - 09.01.2024 08:00 (CET/CEST),4148,0
09.01.2024 08:00 - 09.01.2024 09:00 (CET/CEST),4169,250
09.01.2024 09:00 - 09.01.2024 10:00 (CET/CEST),4182,381
09.01.2024 10:00 - 09.01.2024 11:00 (CET/CEST),4065,1323
09.01.2024 11:00 - 09.01.2024 12:00 (CET/CEST),3894,3243
09.01.2024 12:00 - 09.01.2024 13:00 (CET/CEST),4079,4768
09.01.2024 13:00 - 09.01.2024 14:00 (CET/CEST),4026,5404
09.01.2024 14:00 - 09.01.2024 15:00 (CET/CEST),3925,5297
09.01.2024 15:00 - 09.01.2024 16:00 (CET/CEST),3857,4556
09.01.2024 16:00 - 09.01.2024 17:00 (CET/CEST),3864,3012
09.01.2024 17:00 - 09.01.2024 18:00 (CET/CEST),3370,1211
09.01.2024 18:00 - 09.01.2024 19:00 (CET/CEST),3062,333
09.01.2024 19:00 - 09.01.2024 20:00 (CET/CEST),3107,0
09.01.2024 20:00 - 09.01.2024 21:00 (CET/CEST),3121,0
09.01.2024 21:00 - 09.01.2024 22:00 (CET/CEST),3044,0
09.01.2024 22:00 - 09.01.2024 23:00 (CET/CEST),2672,0
09.01.2024 23:00 - 10.01.2024 00:00 (CET/CEST),2339,0
10.01.2024 00:00 - 10.01.2024 01:00 (CET/CEST),2192,0
10.01.2024 01:00 - 10.01.2024 02:00 (CET/CEST),2102,0
10.01.2024 02:00 - 10.01.2024 03:00 (CET/CEST),2170,0
10.01.2024 03:00 - 10.01.2024 04:00 (CET/CEST),2174,0
10.01.2024 04:00 - 10.01.2024 05:00 (CET/CEST),2186,0
10.01.2024 05:00 - 10.01.2024 06:00 (CET/CEST),2261,0
10.01.2024 06:00 - 10.01.2024 07:00 (CET/CEST),2390,0
10.01.2024 07:00 - 10.01.2024 08:00 (CET/CEST),2492,0
10.01.2024 08:00 - 10.01.2024 09:00 (CET/CEST),2366,300
10.01.2024 09:00 - 10.01.2024 10:00 (CET/CEST),2303,389
10.01.2024 10:00 - 10.01.2024 11:00 (CET/CEST),2196,844
10.01.2024 11:00 - 10.01.2024 12:00 (CET/CEST),2185,1039
10.01.2024 12:00 - 10.01.2024 13:00 (CET/CEST),2204,1039
10.01.2024 13:00 - 10.01.2024 14:00 (CET/CEST),1679,2836
10.01.2024 14:00 - 10.01.2024 15:00 (CET/CEST),1659,2784
10.01.2024 15:00 - 10.01.2024 16:00 (CET/CEST),1686,2205
10.01.2024 16:00 - 10.01.2024 17:00 (CET/CEST),1783,1327
10.01.2024 17:00 - 10.01.2024 18:00 (CET/CEST),2038,578
10.01.2024 18:00 - 10.01.2024 19:00 (CET/CEST),2416,291
10.01.2024 19:00 - 10.01.2024 20:00 (CET/CEST),2842,0
10.01.2024 20:00 - 10.01.2024 21:00 (CET/CEST),3363,0
10.01.2024 21:00 - 10.01.2024 22:00 (CET/CEST),3766,0
10.01.2024 22:00 - 10.01.2024 23:00 (CET/CEST),4077,0
10.01.2024 23:00 - 11.01.2024 00:00 (CET/CEST),4214,0
11.01.2024 00:00 - 11.01.2024 01:00 (CET/CEST),4389,0
11.01.2024 01:00 - 11.01.2024 02:00 (CET/CEST),4288,0
11.01.2024 02:00 - 11.01.2024 03:00 (CET/CEST),4439,0
11.01.2024 03:00 - 11.01.2024 04:00 (CET/CEST),4815,0
11.01.2024 04:00 - 11.01.2024 05:00 (CET/CEST),5338,0
11.01.2024 05:00 - 11.01.2024 06:00 (CET/CEST),5294,0
11.01.2024 06:00 - 11.01.2024 07:00 (CET/CEST),5265,0
11.01.2024 07:00 - 11.01.2024 08:00 (CET/CEST),5155,0
11.01.2024 08:00 - 11.01.2024 09:00 (CET/CEST),5567,281
11.01.2024 09:00 - 11.01.2024 10:00 (CET/CEST),6135,383
11.01.2024 10:00 - 11.01.2024 11:00 (CET/CEST),6088,1062
11.01.2024 11:00 - 11.01.2024 12:00 (CET/CEST),5280,2577
11.01.2024 12:00 - 11.01.2024 13:00 (CET/CEST),4503,4056
11.01.2024 13:00 - 11.01.2024 14:00 (CET/CEST),4367,4910
11.01.2024 14:00 - 11.01.2024 15:00 (CET/CEST),4721,5051
11.01.2024 15:00 - 11.01.2024 16:00 (CET/CEST),5411,4294
11.01.2024 16:00 - 11.01.2024 17:00 (CET/CEST),6453,2746
11.01.2024 17:00 - 11.01.2024 18:00 (CET/CEST),7504,1066
11.01.2024 18:00 - 11.01.2024 19:00 (CET/CEST),8588,319
11.01.2024 19:00 - 11.01.2024 20:00 (CET/CEST),9395,0
11.01.2024 20:00 - 11.01.2024 21:00 (CET/CEST),9315,0
11.01.2024 21:00 - 11.01.2024 22:00 (CET/CEST),8511,0
11.01.2024 22:00 - 11.01.2024 23:00 (CET/CEST),7548,0
11.01.2024 23:00 - 12.01.2024 00:00 (CET/CEST),6694,0
12.01.2024 00:00 - 12.01.2024 01:00 (CET/CEST),6271,0
12.01.2024 01:00 - 12.01.2024 02:00 (CET/CEST),5873,0
12.01.2024 02:00 - 12.01.2024 03:00 (CET/CEST),5878,0
12.01.2024 03:00 - 12.01.2024 04:00 (CET/CEST),6115,0
12.01.2024 04:00 - 12.01.2024 05:00 (CET/CEST),6229,0
12.01.2024 05:00 - 12.01.2024 06:00 (CET/CEST),6316,0
12.01.2024 06:00 - 12.01.2024 07:00 (CET/CEST),5948,0
12.01.2024 07:00 - 12.01.2024 08:00 (CET/CEST),5691,0
12.01.2024 08:00 - 12.01.2024 09:00 (CET/CEST),5719,275
12.01.2024 09:00 - 12.01.2024 10:00 (CET/CEST),5369,452
12.01.2024 10:00 - 12.01.2024 11:00 (CET/CEST),5047,1648
12.01.2024 11:00 - 12.01.2024 12:00 (CET/CEST),4572,3816
12.01.2024 12:00 - 12.01.2024 13:00 (CET/CEST),3962,5518
12.01.2024 13:00 - 12.01.2024 14:00 (CET/CEST),3610,6365
12.01.2024 14:00 - 12.01.2024 15:00 (CET/CEST),3560,6370
12.01.2024 15:00 - 12.01.2024 16:00 (CET/CEST),3638,5385
12.01.2024 16:00 - 12.01.2024 17:00 (CET/CEST),3897,3482
12.01.2024 17:00 - 12.01.2024 18:00 (CET/CEST),3980,1319
12.01.2024 18:00 - 12.01.2024 19:00 (CET/CEST),3892,321
12.01.2024 19:00 - 12.01.2024 20:00 (CET/CEST),3967,0
12.01.2024 20:00 - 12.01.2024 21:00 (CET/CEST),3968,0
12.01.2024 21:00 - 12.01.2024 22:00 (CET/CEST),3996,0
12.01.2024 22:00 - 12.01.2024 23:00 (CET/CEST),3601,0
12.01.2024 23:00 - 13.01.2024 00:00 (CET/CEST),3118,0
13.01.2024 00:00 - 13.01.2024 01:00 (CET/CEST),2834,0
13.01.2024 01:00 - 13.01.2024 02:00 (CET/CEST),2640,0
13.01.2024 02:00 - 13.01.2024 03:00 (CET/CEST),2518,0
13.01.2024 03:00 - 13.01.2024 04:00 (CET/CEST),2332,0
13.01.2024 04:00 - 13.01.2024 05:00 (CET/CEST),2065,0
13.01.2024 05:00 - 13.01.2024 06:00 (CET/CEST),1840,0
13.01.2024 06:00 - 13.01.2024 07:00 (CET/CEST),1645,0
13.01.2024 07:00 - 13.01.2024 08:00 (CET/CEST),1585,0
13.01.2024 08:00 - 13.01.2024 09:00 (CET/CEST),1535,257
13.01.2024 09:00 - 13.01.2024 10:00 (CET/CEST),1451,416
13.01.2024 10:00 - 13.01.2024 11:00 (CET/CEST),1430,1402
13.01.2024 11:00 - 13.01.2024 12:00 (CET/CEST),1448,3243
13.01.2024 12:00 - 13.01.2024 13:00 (CET/CEST),1437,4773
13.01.2024 13:00 - 13.01.2024 14:00 (CET/CEST),1241,5822
13.01.2024 14:00 - 13.01.2024 15:00 (CET/CEST),1110,6250
13.01.2024 15:00 - 13.01.2024 16:00 (CET/CEST),1095,5650
13.01.2024 16:00 - 13.01.2024 17:00 (CET/CEST),1030,3716
13.01.2024 17:00 - 13.01.2024 18:00 (CET/CEST),1032,1332
13.01.2024 18:00 - 13.01.2024 19:00 (CET/CEST),1152,308
13.01.2024 19:00 - 13.01.2024 20:00 (CET/CEST),1355,0
13.01.2024 20:00 - 13.01.2024 21:00 (CET/CEST),1376,0
13.01.2024 21:00 - 13.01.2024 22:00 (CET/CEST),1181,0
13.01.2024 22:00 - 13.01.2024 23:00 (CET/CEST),1067,0
13.01.2024 23:00 - 14.01.2024 00:00 (CET/CEST),1033,0
14.01.2024 00:00 - 14.01.2024 01:00 (CET/CEST),1052,0
14.01.2024 01:00 - 14.01.2024 02:00 (CET/CEST),1104,0
14.01.2024 02:00 - 14.01.2024 03:00 (CET/CEST),1095,0
14.01.2024 03:00 - 14.01.2024 04:00 (CET/CEST),1070,0
14.01.2024 04:00 - 14.01.2024 05:00 (CET/CEST),1001,0
14.01.2024 05:00 - 14.01.2024 06:00 (CET/CEST),967,0
14.01.2024 06:00 - 14.01.2024 07:00 (CET/CEST),1054,0
14.01.2024 07:00 - 14.01.2024 08:00 (CET/CEST),1185,0
14.01.2024 08:00 - 14.01.2024 09:00 (CET/CEST),1305,253
14.01.2024 09:00 - 14.01.2024 10:00 (CET/CEST),1362,362
14.01.2024 10:00 - 14.01.2024 11:00 (CET/CEST),1335,1140
14.01.2024 11:00 - 14.01.2024 12:00 (CET/CEST),1261,2740
14.01.2024 12:00 - 14.01.2024 13:00 (CET/CEST),1211,3925
14.01.2024 13:00 - 14.01.2024 14:00 (CET/CEST),1244,4620
14.01.2024 14:00 - 14.01.2024 15:00 (CET/CEST),1290,4656
14.01.2024 15:00 - 14.01.2024 16:00 (CET/CEST),1209,3699
14.01.2024 16:00 - 14.01.2024 17:00 (CET/CEST),1183,2086
14.01.2024 17:00 - 14.01.2024 18:00 (CET/CEST),1249,785
14.01.2024 18:00 - 14.01.2024 19:00 (CET/CEST),1360,278
14.01.2024 19:00 - 14.01.2024 20:00 (CET/CEST),1555,0
14.01.2024 20:00 - 14.01.2024 21:00 (CET/CEST),1765,0
14.01.2024 21:00 - 14.01.2024 22:00 (CET/CEST),1954,0
14.01.2024 22:00 - 14.01.2024 23:00 (CET/CEST),2154,0
14.01.2024 23:00 - 15.01.2024 00:00 (CET/CEST),2266,0
15.01.2024 00:00 - 15.01.2024 01:00 (CET/CEST),2275,0
15.01.2024 01:00 - 15.01.2024 02:00 (CET/CEST),2356,0
15.01.2024 02:00 - 15.01.2024 03:00 (CET/CEST),2509,0
15.01.2024 03:00 - 15.01.2024 04:00 (CET/CEST),2571,0
15.01.2024 04:00 - 15.01.2024 05:00 (CET/CEST),2438,0
15.01.2024 05:00 - 15.01.2024 06:00 (CET/CEST),2357,0
15.01.2024 06:00 - 15.01.2024 07:00 (CET/CEST),2485,0
15.01.2024 07:00 - 15.01.2024 08:00 (CET/CEST),2728,0
15.01.2024 08:00 - 15.01.2024 09:00 (CET/CEST),2988,283
15.01.2024 09:00 - 15.01.2024 10:00 (CET/CEST),3277,455
15.01.2024 10:00 - 15.01.2024 11:00 (CET/CEST),3558,1382
15.01.2024 11:00 - 15.01.2024 12:00 (CET/CEST),3652,2802
15.01.2024 12:00 - 15.01.2024 13:00 (CET/CEST),3770,3701
