DateTime,Wind,Solar
01.01.2022 18:00 - 01.01.2022 18:15 (CET/CEST),14389,2
01.01.2022 18:15 - 01.01.2022 18:30 (CET/CEST),14830,2
01.01.2022 18:30 - 01.01.2022 18:45 (CET/CEST),15236,2
01.01.2022 18:45 - 01.01.2022 19:00 (CET/CEST),15945,2
01.01.2022 19:00 - 01.01.2022 19:15 (CET/CEST),16597,2
01.01.2022 19:15 - 01.01.2022 19:30 (CET/CEST),16845,2
01.01.2022 19:30 - 01.01.2022 19:45 (CET/CEST),17227,2
01.01.2022 19:45 - 01.01.2022 20:00 (CET/CEST),17587,2
01.01.2022 20:00 - 01.01.2022 20:15 (CET/CEST),17995,2
01.01.2022 20:15 - 01.01.2022 20:30 (CET/CEST),17992,2
01.01.2022 20:30 - 01.01.2022 20:45 (CET/CEST),18067,2
01.01.2022 20:45 - 01.01.2022 21:00 (CET/CEST),18216,2
01.01.2022 21:00 - 01.01.2022 21:15 (CET/CEST),18229,2
01.01.2022 21:15 - 01.01.2022 21:30 (CET/CEST),18515,2
01.01.2022 21:30 - 01.01.2022 21:45 (CET/CEST),18682,2
01.01.2022 21:45 - 01.01.2022 22:00 (CET/CEST),18888,2
01.01.2022 22:00 - 01.01.2022 22:15 (CET/CEST),18352,2
01.01.2022 22:15 - 01.01.2022 22:30 (CET/CEST),18676,2
01.01.2022 22:30 - 01.01.2022 22:45 (CET/CEST),18835,2
01.01.2022 22:45 - 01.01.2022 23:00 (CET/CEST),18840,2
01.01.2022 23:00 - 01.01.2022 23:15 (CET/CEST),18804,2
01.01.2022 23:15 - 01.01.2022 23:30 (CET/CEST),18970,2
01.01.2022 23:30 - 01.01.2022 23:45 (CET/CEST),18956,2
01.01.2022 23:45 - 02.01.2022 00:00 (CET/CEST),19041,2
02.01.2022 00:00 - 02.01.2022 00:15 (CET/CEST),19376,2
02.01.2022 00:15 - 02.01.2022 00:30 (CET/CEST),19309,2
02.01.2022 00:30 - 02.01.2022 00:45 (CET/CEST),18932,2
02.01.2022 00:45 - 02.01.2022 01:00 (CET/CEST),18405,2
02.01.2022 01:00 - 02.01.2022 01:15 (CET/CEST),18776,2
02.01.2022 01:15 - 02.01.2022 01:30 (CET/CEST),19206,2
02.01.2022 01:30 - 02.01.2022 01:45 (CET/CEST),19585,2
02.01.2022 01:45 - 02.01.2022 02:00 (CET/CEST),17804,2
02.01.2022 02:00 - 02.01.2022 02:15 (CET/CEST),17803,2
02.01.2022 02:15 - 02.01.2022 02:30 (CET/CEST),18327,2
02.01.2022 02:30 - 02.01.2022 02:45 (CET/CEST),18079,2
02.01.2022 02:45 - 02.01.2022 03:00 (CET/CEST),18037,2
02.01.2022 03:00 - 02.01.2022 03:15 (CET/CEST),18546,2
02.01.2022 03:15 - 02.01.2022 03:30 (CET/CEST),19124,2
02.01.2022 03:30 - 02.01.2022 03:45 (CET/CEST),19279,2
02.01.2022 03:45 - 02.01.2022 04:00 (CET/CEST),19133,2
02.01.2022 04:00 - 02.01.2022 04:15 (CET/CEST),18133,2
02.01.2022 04:15 - 02.01.2022 04:30 (CET/CEST),18046,2
02.01.2022 04:30 - 02.01.2022 04:45 (CET/CEST),18313,2
02.01.2022 04:45 - 02.01.2022 05:00 (CET/CEST),18129,2
02.01.2022 05:00 - 02.01.2022 05:15 (CET/CEST),18649,2
02.01.2022 05:15 - 02.01.2022 05:30 (CET/CEST),18765,2
02.01.2022 05:30 - 02.01.2022 05:45 (CET/CEST),18063,2
02.01.2022 05:45 - 02.01.2022 06:00 (CET/CEST),17452,2
02.01.2022 06:00 - 02.01.2022 06:15 (CET/CEST),18819,2
02.01.2022 06:15 - 02.01.2022 06:30 (CET/CEST),18825,2
02.01.2022 06:30 - 02.01.2022 06:45 (CET/CEST),19416,2
02.01.2022 06:45 - 02.01.2022 07:00 (CET/CEST),19303,2
02.01.2022 07:00 - 02.01.2022 07:15 (CET/CEST),19650,2
02.01.2022 07:15 - 02.01.2022 07:30 (CET/CEST),20421,2
02.01.2022 07:30 - 02.01.2022 07:45 (CET/CEST),21126,2
02.01.2022 07:45 - 02.01.2022 08:00 (CET/CEST),21599,4
02.01.2022 08:00 - 02.01.2022 08:15 (CET/CEST),22369,27
02.01.2022 08:15 - 02.01.2022 08:30 (CET/CEST),22912,144
02.01.2022 08:30 - 02.01.2022 08:45 (CET/CEST),22663,430
02.01.2022 08:45 - 02.01.2022 09:00 (CET/CEST),23023,747
02.01.2022 09:00 - 02.01.2022 09:15 (CET/CEST),23288,1173
02.01.2022 09:15 - 02.01.2022 09:30 (CET/CEST),23881,1667
02.01.2022 09:30 - 02.01.2022 09:45 (CET/CEST),23771,2198
02.01.2022 09:45 - 02.01.2022 10:00 (CET/CEST),23914,2809
02.01.2022 10:00 - 02.01.2022 10:15 (CET/CEST),24675,3384
02.01.2022 10:15 - 02.01.2022 10:30 (CET/CEST),24989,3842
02.01.2022 10:30 - 02.01.2022 10:45 (CET/CEST),24859,4124
02.01.2022 10:45 - 02.01.2022 11:00 (CET/CEST),25425,4515
02.01.2022 11:00 - 02.01.2022 11:15 (CET/CEST),26180,4768
02.01.2022 11:15 - 02.01.2022 11:30 (CET/CEST),26406,5075
02.01.2022 11:30 - 02.01.2022 11:45 (CET/CEST),26702,5375
02.01.2022 11:45 - 02.01.2022 12:00 (CET/CEST),27250,5546
02.01.2022 12:00 - 02.01.2022 12:15 (CET/CEST),28114,5477
02.01.2022 12:15 - 02.01.2022 12:30 (CET/CEST),28498,5279
02.01.2022 12:30 - 02.01.2022 12:45 (CET/CEST),28922,4924
02.01.2022 12:45 - 02.01.2022 13:00 (CET/CEST),30092,4553
02.01.2022 13:00 - 02.01.2022 13:15 (CET/CEST),29937,4241
02.01.2022 13:15 - 02.01.2022 13:30 (CET/CEST),30429,3999
02.01.2022 13:30 - 02.01.2022 13:45 (CET/CEST),30876,3683
02.01.2022 13:45 - 02.01.2022 14:00 (CET/CEST),30772,3414
02.01.2022 14:00 - 02.01.2022 14:15 (CET/CEST),31362,3199
02.01.2022 14:15 - 02.01.2022 14:30 (CET/CEST),32345,2835
02.01.2022 14:30 - 02.01.2022 14:45 (CET/CEST),32464,2433
02.01.2022 14:45 - 02.01.2022 15:00 (CET/CEST),32248,2002
02.01.2022 15:00 - 02.01.2022 15:15 (CET/CEST),33003,1626
02.01.2022 15:15 - 02.01.2022 15:30 (CET/CEST),33338,1228
02.01.2022 15:30 - 02.01.2022 15:45 (CET/CEST),34271,812
02.01.2022 15:45 - 02.01.2022 16:00 (CET/CEST),33807,451
02.01.2022 16:00 - 02.01.2022 16:15 (CET/CEST),33628,176
02.01.2022 16:15 - 02.01.2022 16:30 (CET/CEST),34018,39
02.01.2022 16:30 - 02.01.2022 16:45 (CET/CEST),35007,5
02.01.2022 16:45 - 02.01.2022 17:00 (CET/CEST),35761,4
02.01.2022 17:00 - 02.01.2022 17:15 (CET/CEST),35742,3
02.01.2022 17:15 - 02.01.2022 17:30 (CET/CEST),35782,3
02.01.2022 17:30 - 02.01.2022 17:45 (CET/CEST),36102,3
02.01.2022 17:45 - 02.01.2022 18:00 (CET/CEST),35900,3
02.01.2022 18:00 - 02.01.2022 18:15 (CET/CEST),36256,2
02.01.2022 18:15 - 02.01.2022 18:30 (CET/CEST),36455,2
02.01.2022 18:30 - 02.01.2022 18:45 (CET/CEST),36295,2
02.01.2022 18:45 - 02.01.2022 19:00 (CET/CEST),35847,2
02.01.2022 19:00 - 02.01.2022 19:15 (CET/CEST),35686,2
02.01.2022 19:15 - 02.01.2022 19:30 (CET/CEST),35319,1
02.01.2022 19:30 - 02.01.2022 19:45 (CET/CEST),34509,2
02.01.2022 19:45 - 02.01.2022 20:00 (CET/CEST),34297,2
02.01.2022 20:00 - 02.01.2022 20:15 (CET/CEST),34302,2
02.01.2022 20:15 - 02.01.2022 20:30 (CET/CEST),34346,2
02.01.2022 20:30 - 02.01.2022 20:45 (CET/CEST),33796,2
02.01.2022 20:45 - 02.01.2022 21:00 (CET/CEST),33386,2
02.01.2022 21:00 - 02.01.2022 21:15 (CET/CEST),33197,2
02.01.2022 21:15 - 02.01.2022 21:30 (CET/CEST),32815,2
02.01.2022 21:30 - 02.01.2022 21:45 (CET/CEST),32526,2
02.01.2022 21:45 - 02.01.2022 22:00 (CET/CEST),31880,2
02.01.2022 22:00 - 02.01.2022 22:15 (CET/CEST),30910,2
02.01.2022 22:15 - 02.01.2022 22:30 (CET/CEST),30778,2
02.01.2022 22:30 - 02.01.2022 22:45 (CET/CEST),30480,2
02.01.2022 22:45 - 02.01.2022 23:00 (CET/CEST),30398,2
02.01.2022 23:00 - 02.01.2022 23:15 (CET/CEST),30353,2
02.01.2022 23:15 - 02.01.2022 23:30 (CET/CEST),30361,2
02.01.2022 23:30 - 02.01.2022 23:45 (CET/CEST),29601,2
02.01.2022 23:45 - 03.01.2022 00:00 (CET/CEST),29399,2
03.01.2022 00:00 - 03.01.2022 00:15 (CET/CEST),29161,2
03.01.2022 00:15 - 03.01.2022 00:30 (CET/CEST),29044,2
03.01.2022 00:30 - 03.01.2022 00:45 (CET/CEST),28591,2
03.01.2022 00:45 - 03.01.2022 01:00 (CET/CEST),28044,2
03.01.2022 01:00 - 03.01.2022 01:15 (CET/CEST),27235,2
03.01.2022 01:15 - 03.01.2022 01:30 (CET/CEST),26358,2
03.01.2022 01:30 - 03.01.2022 01:45 (CET/CEST),25900,2
03.01.2022 01:45 - 03.01.2022 02:00 (CET/CEST),27408,2
03.01.2022 02:00 - 03.01.2022 02:15 (CET/CEST),27387,2
03.01.2022 02:15 - 03.01.2022 02:30 (CET/CEST),26539,2
03.01.2022 02:30 - 03.01.2022 02:45 (CET/CEST),26159,2
03.01.2022 02:45 - 03.01.2022 03:00 (CET/CEST),25764,2
03.01.2022 03:00 - 03.01.2022 03:15 (CET/CEST),24992,2
03.01.2022 03:15 - 03.01.2022 03:30 (CET/CEST),25945,2
03.01.2022 03:30 - 03.01.2022 03:45 (CET/CEST),25788,2
03.01.2022 03:45 - 03.01.2022 04:00 (CET/CEST),25971,2
03.01.2022 04:00 - 03.01.2022 04:15 (CET/CEST),26437,2
03.01.2022 04:15 - 03.01.2022 04:30 (CET/CEST),27430,2
03.01.2022 04:30 - 03.01.2022 04:45 (CET/CEST),27367,2
03.01.2022 04:45 - 03.01.2022 05:00 (CET/CEST),27546,2
03.01.2022 05:00 - 03.01.2022 05:15 (CET/CEST),29388,2
03.01.2022 05:15 - 03.01.2022 05:30 (CET/CEST),30464,1
03.01.2022 05:30 - 03.01.2022 05:45 (CET/CEST),31146,1
03.01.2022 05:45 - 03.01.2022 06:00 (CET/CEST),33040,1
03.01.2022 06:00 - 03.01.2022 06:15 (CET/CEST),35657,1
03.01.2022 06:15 - 03.01.2022 06:30 (CET/CEST),36048,1
03.01.2022 06:30 - 03.01.2022 06:45 (CET/CEST),36082,1
03.01.2022 06:45 - 03.01.2022 07:00 (CET/CEST),36940,2
03.01.2022 07:00 - 03.01.2022 07:15 (CET/CEST),38116,2
03.01.2022 07:15 - 03.01.2022 07:30 (CET/CEST),37736,2
03.01.2022 07:30 - 03.01.2022 07:45 (CET/CEST),37620,2
03.01.2022 07:45 - 03.01.2022 08:00 (CET/CEST),37378,2
03.01.2022 08:00 - 03.01.2022 08:15 (CET/CEST),36546,3
03.01.2022 08:15 - 03.01.2022 08:30 (CET/CEST),36449,26
03.01.2022 08:30 - 03.01.2022 08:45 (CET/CEST),36907,159
03.01.2022 08:45 - 03.01.2022 09:00 (CET/CEST),36959,404
03.01.2022 09:00 - 03.01.2022 09:15 (CET/CEST),36368,774
03.01.2022 09:15 - 03.01.2022 09:30 (CET/CEST),36014,1215
03.01.2022 09:30 - 03.01.2022 09:45 (CET/CEST),35998,1664
03.01.2022 09:45 - 03.01.2022 10:00 (CET/CEST),35888,2148
03.01.2022 10:00 - 03.01.2022 10:15 (CET/CEST),35938,2681
03.01.2022 10:15 - 03.01.2022 10:30 (CET/CEST),36205,3151
03.01.2022 10:30 - 03.01.2022 10:45 (CET/CEST),36337,3542
03.01.2022 10:45 - 03.01.2022 11:00 (CET/CEST),36350,3897
03.01.2022 11:00 - 03.01.2022 11:15 (CET/CEST),36477,4179
03.01.2022 11:15 - 03.01.2022 11:30 (CET/CEST),36773,4480
03.01.2022 11:30 - 03.01.2022 11:45 (CET/CEST),36962,4712
03.01.2022 11:45 - 03.01.2022 12:00 (CET/CEST),37304,4851
03.01.2022 12:00 - 03.01.2022 12:15 (CET/CEST),37153,4920
03.01.2022 12:15 - 03.01.2022 12:30 (CET/CEST),36941,4898
03.01.2022 12:30 - 03.01.2022 12:45 (CET/CEST),36492,4777
03.01.2022 12:45 - 03.01.2022 13:00 (CET/CEST),36557,4566
03.01.2022 13:00 - 03.01.2022 13:15 (CET/CEST),36370,4165
03.01.2022 13:15 - 03.01.2022 13:30 (CET/CEST),36114,3965
03.01.2022 13:30 - 03.01.2022 13:45 (CET/CEST),35922,3707
03.01.2022 13:45 - 03.01.2022 14:00 (CET/CEST),35864,3375
03.01.2022 14:00 - 03.01.2022 14:15 (CET/CEST),35500,3062
03.01.2022 14:15 - 03.01.2022 14:30 (CET/CEST),35101,2759
03.01.2022 14:30 - 03.01.2022 14:45 (CET/CEST),34776,2363
03.01.2022 14:45 - 03.01.2022 15:00 (CET/CEST),34502,1986
03.01.2022 15:00 - 03.01.2022 15:15 (CET/CEST),33929,1494
03.01.2022 15:15 - 03.01.2022 15:30 (CET/CEST),33333,1076
03.01.2022 15:30 - 03.01.2022 15:45 (CET/CEST),33033,704
03.01.2022 15:45 - 03.01.2022 16:00 (CET/CEST),33288,370
03.01.2022 16:00 - 03.01.2022 16:15 (CET/CEST),33468,140
03.01.2022 16:15 - 03.01.2022 16:30 (CET/CEST),33176,33
03.01.2022 16:30 - 03.01.2022 16:45 (CET/CEST),32787,5
03.01.2022 16:45 - 03.01.2022 17:00 (CET/CEST),32609,3
03.01.2022 17:00 - 03.01.2022 17:15 (CET/CEST),32520,3
03.01.2022 17:15 - 03.01.2022 17:30 (CET/CEST),32502,3
03.01.2022 17:30 - 03.01.2022 17:45 (CET/CEST),32458,3
03.01.2022 17:45 - 03.01.2022 18:00 (CET/CEST),32427,3
03.01.2022 18:00 - 03.01.2022 18:15 (CET/CEST),32703,2
03.01.2022 18:15 - 03.01.2022 18:30 (CET/CEST),32663,2
03.01.2022 18:30 - 03.01.2022 18:45 (CET/CEST),32671,2
03.01.2022 18:45 - 03.01.2022 19:00 (CET/CEST),32409,2
03.01.2022 19:00 - 03.01.2022 19:15 (CET/CEST),32039,2
03.01.2022 19:15 - 03.01.2022 19:30 (CET/CEST),31353,2
03.01.2022 19:30 - 03.01.2022 19:45 (CET/CEST),30642,2
03.01.2022 19:45 - 03.01.2022 20:00 (CET/CEST),30248,2
03.01.2022 20:00 - 03.01.2022 20:15 (CET/CEST),29873,2
03.01.2022 20:15 - 03.01.2022 20:30 (CET/CEST),29284,2
03.01.2022 20:30 - 03.01.2022 20:45 (CET/CEST),28819,2
03.01.2022 20:45 - 03.01.2022 21:00 (CET/CEST),28395,2
03.01.2022 21:00 - 03.01.2022 21:15 (CET/CEST),28251,2
03.01.2022 21:15 - 03.01.2022 21:30 (CET/CEST),27741,2
03.01.2022 21:30 - 03.01.2022 21:45 (CET/CEST),27336,2
03.01.2022 21:45 - 03.01.2022 22:00 (CET/CEST),26598,2
03.01.2022 22:00 - 03.01.2022 22:15 (CET/CEST),25442,2
03.01.2022 22:15 - 03.01.2022 22:30 (CET/CEST),25166,2
03.01.2022 22:30 - 03.01.2022 22:45 (CET/CEST),24884,2
03.01.2022 22:45 - 03.01.2022 23:00 (CET/CEST),24285,2
03.01.2022 23:00 - 03.01.2022 23:15 (CET/CEST),23833,2
03.01.2022 23:15 - 03.01.2022 23:30 (CET/CEST),23205,2
03.01.2022 23:30 - 03.01.2022 23:45 (CET/CEST),22834,2
03.01.2022 23:45 - 04.01.2022 00:00 (CET/CEST),22163,2
04.01.2022 00:00 - 04.01.2022 00:15 (CET/CEST),21703,2
04.01.2022 00:15 - 04.01.2022 00:30 (CET/CEST),21607,2
04.01.2022 00:30 - 04.01.2022 00:45 (CET/CEST),21348,2
04.01.2022 00:45 - 04.01.2022 01:00 (CET/CEST),21005,2
04.01.2022 01:00 - 04.01.2022 01:15 (CET/CEST),20634,2
04.01.2022 01:15 - 04.01.2022 01:30 (CET/CEST),20456,2
04.01.2022 01:30 - 04.01.2022 01:45 (CET/CEST),20178,2
04.01.2022 01:45 - 04.01.2022 02:00 (CET/CEST),19871,2
04.01.2022 02:00 - 04.01.2022 02:15 (CET/CEST),19539,2
04.01.2022 02:15 - 04.01.2022 02:30 (CET/CEST),19125,2
04.01.2022 02:30 - 04.01.2022 02:45 (CET/CEST),18611,2
04.01.2022 02:45 - 04.01.2022 03:00 (CET/CEST),18486,2
04.01.2022 03:00 - 04.01.2022 03:15 (CET/CEST),18150,2
04.01.2022 03:15 - 04.01.2022 03:30 (CET/CEST),17895,2
04.01.2022 03:30 - 04.01.2022 03:45 (CET/CEST),17682,2
04.01.2022 03:45 - 04.01.2022 04:00 (CET/CEST),17254,2
04.01.2022 04:00 - 04.01.2022 04:15 (CET/CEST),16688,2
04.01.2022 04:15 - 04.01.2022 04:30 (CET/CEST),16412,2
04.01.2022 04:30 - 04.01.2022 04:45 (CET/CEST),16214,2
04.01.2022 04:45 - 04.01.2022 05:00 (CET/CEST),15900,2
04.01.2022 05:00 - 04.01.2022 05:15 (CET/CEST),15713,2
04.01.2022 05:15 - 04.01.2022 05:30 (CET/CEST),15389,2
04.01.2022 05:30 - 04.01.2022 05:45 (CET/CEST),14966,2
04.01.2022 05:45 - 04.01.2022 06:00 (CET/CEST),14774,2
04.01.2022 06:00 - 04.01.2022 06:15 (CET/CEST),14612,2
04.01.2022 06:15 - 04.01.2022 06:30 (CET/CEST),14266,2
04.01.2022 06:30 - 04.01.2022 06:45 (CET/CEST),14166,2
04.01.2022 06:45 - 04.01.2022 07:00 (CET/CEST),13856,2
04.01.2022 07:00 - 04.01.2022 07:15 (CET/CEST),13591,2
04.01.2022 07:15 - 04.01.2022 07:30 (CET/CEST),13396,4
04.01.2022 07:30 - 04.01.2022 07:45 (CET/CEST),13214,5
04.01.2022 07:45 - 04.01.2022 08:00 (CET/CEST),13090,5
04.01.2022 08:00 - 04.01.2022 08:15 (CET/CEST),12843,5
04.01.2022 08:15 - 04.01.2022 08:30 (CET/CEST),12625,11
04.01.2022 08:30 - 04.01.2022 08:45 (CET/CEST),12624,62
04.01.2022 08:45 - 04.01.2022 09:00 (CET/CEST),12378,140
04.01.2022 09:00 - 04.01.2022 09:15 (CET/CEST),12346,259
04.01.2022 09:15 - 04.01.2022 09:30 (CET/CEST),11885,401
04.01.2022 09:30 - 04.01.2022 09:45 (CET/CEST),11819,566
04.01.2022 09:45 - 04.01.2022 10:00 (CET/CEST),11685,753
04.01.2022 10:00 - 04.01.2022 10:15 (CET/CEST),11733,929
04.01.2022 10:15 - 04.01.2022 10:30 (CET/CEST),11647,1115
04.01.2022 10:30 - 04.01.2022 10:45 (CET/CEST),11823,1269
04.01.2022 10:45 - 04.01.2022 11:00 (CET/CEST),12090,1440
04.01.2022 11:00 - 04.01.2022 11:15 (CET/CEST),12138,1590
04.01.2022 11:15 - 04.01.2022 11:30 (CET/CEST),12153,1764
04.01.2022 11:30 - 04.01.2022 11:45 (CET/CEST),12166,1966
04.01.2022 11:45 - 04.01.2022 12:00 (CET/CEST),11994,2121
04.01.2022 12:00 - 04.01.2022 12:15 (CET/CEST),11971,2213
04.01.2022 12:15 - 04.01.2022 12:30 (CET/CEST),12080,2288
04.01.2022 12:30 - 04.01.2022 12:45 (CET/CEST),12006,2387
04.01.2022 12:45 - 04.01.2022 13:00 (CET/CEST),12255,2502
04.01.2022 13:00 - 04.01.2022 13:15 (CET/CEST),12073,2531
04.01.2022 13:15 - 04.01.2022 13:30 (CET/CEST),12218,2463
04.01.2022 13:30 - 04.01.2022 13:45 (CET/CEST),12651,2270
04.01.2022 13:45 - 04.01.2022 14:00 (CET/CEST),12664,1964
04.01.2022 14:00 - 04.01.2022 14:15 (CET/CEST),12954,1630
04.01.2022 14:15 - 04.01.2022 14:30 (CET/CEST),12988,1378
04.01.2022 14:30 - 04.01.2022 14:45 (CET/CEST),13201,1084
04.01.2022 14:45 - 04.01.2022 15:00 (CET/CEST),13380,841
04.01.2022 15:00 - 04.01.2022 15:15 (CET/CEST),13652,661
04.01.2022 15:15 - 04.01.2022 15:30 (CET/CEST),13818,491
04.01.2022 15:30 - 04.01.2022 15:45 (CET/CEST),13826,326
04.01.2022 15:45 - 04.01.2022 16:00 (CET/CEST),13924,176
04.01.2022 16:00 - 04.01.2022 16:15 (CET/CEST),14088,61
04.01.2022 16:15 - 04.01.2022 16:30 (CET/CEST),14602,12
04.01.2022 16:30 - 04.01.2022 16:45 (CET/CEST),15010,4
04.01.2022 16:45 - 04.01.2022 17:00 (CET/CEST),15300,4
04.01.2022 17:00 - 04.01.2022 17:15 (CET/CEST),15627,3
04.01.2022 17:15 - 04.01.2022 17:30 (CET/CEST),15803,3
04.01.2022 17:30 - 04.01.2022 17:45 (CET/CEST),15581,3
04.01.2022 17:45 - 04.01.2022 18:00 (CET/CEST),15848,3
04.01.2022 18:00 - 04.01.2022 18:15 (CET/CEST),15723,3
04.01.2022 18:15 - 04.01.2022 18:30 (CET/CEST),15825,3
04.01.2022 18:30 - 04.01.2022 18:45 (CET/CEST),15690,3
04.01.2022 18:45 - 04.01.2022 19:00 (CET/CEST),15646,2
04.01.2022 19:00 - 04.01.2022 19:15 (CET/CEST),15731,2
04.01.2022 19:15 - 04.01.2022 19:30 (CET/CEST),16041,2
04.01.2022 19:30 - 04.01.2022 19:45 (CET/CEST),16504,2
04.01.2022 19:45 - 04.01.2022 20:00 (CET/CEST),16214,2
04.01.2022 20:00 - 04.01.2022 20:15 (CET/CEST),15962,2
04.01.2022 20:15 - 04.01.2022 20:30 (CET/CEST),15958,2
04.01.2022 20:30 - 04.01.2022 20:45 (CET/CEST),16180,2
04.01.2022 20:45 - 04.01.2022 21:00 (CET/CEST),16014,2
04.01.2022 21:00 - 04.01.2022 21:15 (CET/CEST),15823,2
04.01.2022 21:15 - 04.01.2022 21:30 (CET/CEST),15566,2
04.01.2022 21:30 - 04.01.2022 21:45 (CET/CEST),15619,2
